Zener,1,-,180V,200V,292V,17.5A,5000W (5kW),No,General Purpose,-,-55°C ~ 175°C (TJ),Through Hole,P600   Axial,P600
Zener,1,-,30V,33.3V,48.4V,-,5000W (5kW),No,General Purpose,-,-55°C ~ 175°C (TJ),Through Hole,R6   Axial,R-6
Zener,1,-,48V,53.3V,77.7V,-,15000W (15kW),No,General Purpose,-,-55°C ~ 175°C (TJ),Through Hole,R6   Axial,R-6
Zener,-,1,75V,83.3V,121V,42.1A,5000W (5kW),No,General Purpose,-,-55°C ~ 175°C (TJ),Through Hole,P600   Axial,P600
Zener,-,1,85V,94.4V,137V,-,15000W (15kW),No,General Purpose,-,-55°C ~ 175°C (TJ),Through Hole,R6   Axial,R-6
Zener,1,-,85V,94.4V,137V,-,15000W (15kW),No,General Purpose,-,-55°C ~ 175°C (TJ),Through Hole,R6   Axial,R-6
Zener,1,-,24V,26.81V,40.7V,371A,15000W (15kW),No,General Purpose,-,-55°C ~ 175°C (TJ),Through Hole,P600   Axial,P600
Zener,-,4,5V (Max),-,-,-,20W,No,General Purpose,75pF @ 1MHz,-65°C ~ 150°C (TJ),Surface Mount,SC-74   SOT-457,6-TSOP
Zener,1,-,120V,138V,204V,1.5A,600W,No,General Purpose,-,-,Through Hole,SOD-57   Axial,SOD-57
Zener,1,-,20V,22.8V,33.8V,8.9A,600W,No,General Purpose,-,-,Through Hole,SOD-57   Axial,SOD-57
Zener,1,-,33V,37V,54.1V,5.5A,600W,No,General Purpose,-,-,Through Hole,SOD-57   Axial,SOD-57
Zener,1,-,75V,85V,126V,2.4A,600W,No,General Purpose,-,-,Through Hole,SOD-57   Axial,SOD-57
Zener,1,-,171V,190V,353V,11A (8/20µs),600W,No,General Purpose,-,-55°C ~ 175°C (TJ),Through Hole,DO-204AC   DO-15   Axial,DO-204AC (DO-15)
Zener,-,1,5.8V,6.45V,13.4V,298A (8/20µs),600W,No,General Purpose,2000pF @ 1MHz,-,Through Hole,DO-204AC   DO-15   Axial,DO-15
Zener,-,1,39V,43.3V,90V,667A (8/20µs),5000W (5kW),No,General Purpose,2400pF @ 1MHz,-,Through Hole,R6   Axial,R-6
Steering (Rail to Rail),2,-,2.8V,3V,5V,12A (8/20µs),200W,Yes,Ethernet,4.5pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,TO-253-4   TO-253AA,SOT-143
Steering (Rail to Rail),4,-,5V (Max),6V,12V (Typ),3.8A (8/20µs),30W,Yes,HDMI,-,-55°C ~ 85°C (TA),Surface Mount,10-UFDFN,10-DFN (2.5x1)
Zener,-,2,7V (Max)   12V (Max),7.5V   13.3V,14V   26V,17A (8/20µs),400W,No,RS-485,75pF @ 1MHz,-55°C ~ 150°C (TJ),Surface Mount,TO-236-3   SC-59   SOT-23-3,SOT-23-3
Steering (Rail to Rail),8,-,3.3V,6V,8.8V (Typ),1A (8/20µs),-,Yes,General Purpose,-,-40°C ~ 85°C (TA),Surface Mount,10-TFSOP   10-MSOP (0.118"   3.00mm Width),10-MSOP
Steering (Rail to Rail),2,-,3.3V,6V,10V (Typ),1A (8/20µs),-,Yes,Automotive,-,-40°C ~ 85°C (TA),Surface Mount,TO-253-4   TO-253AA,SOT-143-4
Steering (Rail to Rail),2,-,5V,-,9V (Typ),1A (8/20µs),-,Yes,General Purpose,-,-40°C ~ 85°C (TA),Surface Mount,SOT-23-6,SOT-23-6
Steering (Rail to Rail),4,-,5V (Max),6V,9V,6.5A (8/20µs),-,Yes,General Purpose,-,-55°C ~ 85°C (TJ),Surface Mount,SOT-23-6,SOT-23-6
Zener,-,2,3.3V (Max),3.8V,7V,5A (8/20µs),35W,No,General Purpose,10pF @ 1MHz,-65°C ~ 150°C (TJ),Surface Mount,3-XFDFN,X2-DFN1010-3
Zener,-,1,5V (Max),6V,14V,6A (8/20µs),84W,No,General Purpose,15pF @ 1MHz,-65°C ~ 150°C (TJ),Surface Mount,SC-76   SOD-323,SOD-323
Steering (Rail to Rail),4,-,15V,-,-,-,-,No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,8-SOIC (0.154"   3.90mm Width),8-SOIC
Steering (Rail to Rail),4,-,5V,-,-,-,-,No,General Purpose,-,-,Surface Mount,SOT-23-6,SOT-23-6
Zener,1,-,5V (Max),6.2V,15.5V,12A (8/20µs),350W,No,General Purpose,350pF @ 1MHz,-55°C ~ 150°C (TJ),Surface Mount,SC-76   SOD-323,SOD-323
Zener,1,-,5V (Max),5.5V,14V,40A (8/20µs),600W,No,General Purpose,430pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,SC-76   SOD-323,PG-SOD323-2
Zener,2,-,5V (Max),5.5V,14V,40A (8/20µs),600W,No,General Purpose,-,-55°C ~ 125°C (TJ),Surface Mount,TO-236-3   SC-59   SOT-23-3,PG-SOT23-3
Zener,1,-,3.3V (Max),5V,14.1V,11.2A (8/20µs),158W,No,General Purpose,105pF @ 1MHz,-55°C ~ 150°C (TJ),Surface Mount,SC-79   SOD-523,SOD-523
Zener,1,-,5V (Max),6.2V,18.6V,9.4A (8/20µs),174W,No,General Purpose,80pF @ 1MHz,-55°C ~ 150°C (TJ),Surface Mount,SC-79   SOD-523,SOD-523
Zener,1,-,5V (Max),5.4V,9.8V,1A (8/20µs),-,No,General Purpose,0.5pF @ 1MHz,-55°C ~ 150°C (TJ),Surface Mount,SOD-923,SOD-923
Zener,1,-,3.3V (Max),4.8V,7.8V,1A (8/20µs),-,No,General Purpose,0.5pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,SOD-923,SOD-923
Zener,4,-,3V,5.3V,-,-,500W,No,General Purpose,-,-40°C ~ 125°C (TA),Surface Mount,SOT-23-6,SOT-23-6
Zener,-,4,3V,6.1V,-,-,80W,No,General Purpose,-,-40°C ~ 125°C (TA),Surface Mount,SOT-23-6,SOT-23-6
Zener,5,-,3V,6.1V,-,-,100W,No,General Purpose,-,-40°C ~ 125°C (TJ),Surface Mount,6-TSSOP   SC-88   SOT-363,SOT-323-6L
Zener,4,-,5.25V,6.1V,-,-,400W,No,General Purpose,-,-40°C ~ 125°C (TA),Surface Mount,SC-74A   SOT-753,SOT-23-5L
Zener,4,-,5.25V,6.1V,-,-,400W,No,General Purpose,-,-40°C ~ 125°C (TA),Surface Mount,SOT-23-6,SOT-23-6
Zener,6,-,5V,6.1V,-,-,200W,No,General Purpose,-,-,Surface Mount,8-SOIC (0.154"   3.90mm Width),8-SOIC
Zener,4,-,3V,6.1V,-,-,150W,No,General Purpose,-,-40°C ~ 125°C (TJ),Surface Mount,5-TSSOP   SC-70-5   SOT-353,SOT-323-5
