https://media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody)  TO-226_bentlead_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/PQ0(33  50)ES3MXP.pdf,PQ033ES3MXPQ-ND,PQ033ES3MXPQ,Sharp Microelectronics,IC REG LINEAR 3.3V 300MA TO92-3,0,Obsolete,-,Tape & Box (TB),-,Obsolete
https://media.digikey.com/Renders/Microchip%20Tech%20Renders/C04-029%20MB_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011779,MCP1700T-3002E/MBTR-ND,MCP1700T-3002E/MB,Microchip Technology,IC REG LINEAR 3V 250MA SOT89-3,11  000 - Immediate,$0.28840,1  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Microchip%20Tech%20Renders/C04-029%20MB_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011779,MCP1700T3302EMBTR-ND,MCP1700T-3302E/MB,Microchip Technology,IC REG LINEAR 3.3V 250MA SOT89-3,51  000 - Immediate,$0.28840,1  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Microchip%20Tech%20Renders/SOT-23-3%20PKG_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011779,MCP1700T3302ETTTR-ND,MCP1700T-3302E/TT,Microchip Technology,IC REG LINEAR 3.3V 250MA SOT23-3,0  Standard Lead Time 10 Weeks,$0.28840,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Microchip%20Tech%20Renders/8UDFN_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en027822,MCP1727-3302E/MF-ND,MCP1727-3302E/MF,Microchip Technology,IC REG LINEAR 3.3V 1.5A 8DFN,4  248 - Immediate,$0.84000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Microchip%20Tech%20Renders/SOT23-5_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en531342,MCP1802T-3302I/OTTR-ND,MCP1802T-3302I/OT,Microchip Technology,IC REG LINEAR 3.3V 300MA SOT23-5,16  500 - Immediate,$0.41200,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/National%20Semi%20Renders/TS3B_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580805,MIC29150-3.3WU-TR-ND,MIC29150-3.3WU-TR,Microchip Technology,IC REG LINEAR 3.3V 1.5A TO263-3,0,$2.73980,750,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/National%20Semi%20Renders/TS3B_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580805,MIC29300-3.3BU-ND,MIC29300-3.3BU,Microchip Technology,IC REG LINEAR 3.3V 3A TO263-3,0,Obsolete,-,Tube,-,Obsolete
https://media.digikey.com/Renders/National%20Semi%20Renders/TS3B_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580805,MIC29300-5.0BU-ND,MIC29300-5.0BU,Microchip Technology,IC REG LINEAR 5V 3A TO263-3,0,Obsolete,-,Tube,-,Obsolete
https://media.digikey.com/photos/Micrel%20Photos/576-TO-263-5_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580805,576-2226-ND,MIC29301-5.0WU,Microchip Technology,IC REG LINEAR 5V 3A TO263-5,1  207 - Immediate,$4.26000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/photos/Micrel%20Photos/576-TO-263-5_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580808,576-3961-2-ND,MIC29302AWU-TR,Microchip Technology,IC REG LINEAR POS ADJ 3A TO263-5,1  500 - Immediate,$1.52440,750,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Micrel%20Photos/576-TO-263-5_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580805,MIC29302BU-ND,MIC29302BU,Microchip Technology,IC REG LINEAR POS ADJ 3A TO263-5,0,Obsolete,-,Tube,-,Obsolete
https://media.digikey.com/photos/Micrel%20Photos/576-TO-263-5_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580805,576-1125-2-ND,MIC29302WU-TR,Microchip Technology,IC REG LINEAR POS ADJ 3A TO263-5,6  750 - Immediate,$1.66860,750,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Micrel%20Photos/576-TO-263-5_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580805,576-1125-2-ND,MIC29302WU-TR,Microchip Technology,IC REG LINEAR POS ADJ 3A TO263-5,6  750 - Immediate,$1.66860,750,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Micrel%20Photos/576-TO-263-5_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580805,MIC29502BU-ND,MIC29502BU,Microchip Technology,IC REG LINEAR POS ADJ 5A TO263-5,0,Obsolete,-,Tube,-,Obsolete
https://media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751_tmb.jpg,http://ww1.microchip.com/downloads/en/DeviceDoc/mic2954.pdf,MIC2954-07BM-ND,MIC2954-07BM,Microchip Technology,IC REG LIN POS ADJ 250MA 8SOIC,0,Discontinued at Digi-Key,-,Tube,-,Discontinued at Digi-Key
https://media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751_tmb.jpg,http://ww1.microchip.com/downloads/en/DeviceDoc/mic2954.pdf,576-1156-2-ND,MIC2954-08YM-TR,Microchip Technology,IC REG LIN POS ADJ 250MA 8SOIC,2  500 - Immediate,$1.15360,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Micrel%20Photos/576-SOT-223-3_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en581450,MIC37100-2.5WS-TR-ND,MIC37100-2.5WS-TR,Microchip Technology,IC REG LINEAR 2.5V 1A SOT223,0,$0.98880,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Micrel%20Photos/576-SOT-223-3_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en581450,576-1163-ND,MIC37100-3.3WS,Microchip Technology,IC REG LINEAR 3.3V 1A SOT223,1  645 - Immediate,$1.31000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Microchip%20Tech%20Renders/150;TO220-3-halfmetalback;;3_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en579091,576-2309-ND,MIC39500-2.5WT,Microchip Technology,IC REG LINEAR 2.5V 5A TO220-3,0,$5.82000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-25_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en579613,576-1261-2-ND,MIC5205-5.0YM5-TR,Microchip Technology,IC REG LINEAR 5V 150MA SOT23-5,21  000 - Immediate,$0.30900,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Micrel%20Photos/576-SOT-223-3_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en579634,576-1274-2-ND,MIC5209-3.3YS-TR,Microchip Technology,IC REG LINEAR 3.3V 500MA SOT223,20  000 - Immediate,$0.92700,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Micrel%20Photos/576-SOT-223-3_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en579634,576-1276-ND,MIC5209-5.0YS,Microchip Technology,IC REG LINEAR 5V 500MA SOT223,2  272 - Immediate,$1.23000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751_tmb.jpg,null,MIC5209BM-ND,MIC5209BM,Microchip Technology,IC REG LIN POS ADJ 500MA 8SOIC,0,Discontinued at Digi-Key,-,Tube,-,Discontinued at Digi-Key
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-25_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en579712,576-1281-2-ND,MIC5219-3.3YM5-TR,Microchip Technology,IC REG LINEAR 3.3V 500MA SOT23-5,15  000 - Immediate,$0.69010,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-25_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en579718,576-2980-2-ND,MIC5225-3.3YM5-TR,Microchip Technology,IC REG LINEAR 3.3V 150MA SOT23-5,3  000 - Immediate,$0.29870,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Micrel%20Photos/576-6-MLF_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en579433,576-2866-2-ND,MIC5319-2.8YML-TR,Microchip Technology,IC REG LINEAR 2.8V 500MA 6MLF,0,$1.09180,5  000  Non-Stock,Tape & Reel (TR),-,Active
https://media.digikey.com/Renders/Micrel%20Renders/MIC5387-MIC5353_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en579433,576-2867-2-ND,MIC5319-3.3YML-TR,Microchip Technology,IC REG LINEAR 3.3V 500MA 6MLF,0,$1.09180,5  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Micrel%20Photos/576-8-MLF_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en579857,1611-MIC5332-J4YMT-CT-ND,MIC5332-J4YMT-TR,Microchip Technology,IC REG LIN 1.2V/2.5V 8MLF,3  203 - Immediate,$0.48000,-,Cut Tape (CT)  Alternate Packaging,-,Discontinued at Digi-Key
https://media.digikey.com/Renders/Micrel%20Renders/8-UFDFN_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en579857,576-4110-2-ND,MIC5332-SSYMT-TR,Microchip Technology,IC REG LIN 3.3V/3.3V 8TMLF,0,$0.74160,5  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Micrel%20Renders/8-UFDFN_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en579857,MIC5332-SSYMT-T5TR-ND,MIC5332-SSYMT-T5,Microchip Technology,IC REG LIN 3.3V/3.3V 8TMLF,500 - Immediate,$1.25660,500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/D%C2%B2Pak  TO-263;%205%20Leads_tmb.jpg,http://www.onsemi.com/pub/Collateral/NCP5662-D.PDF,NCP5662DS12R4GOSTR-ND,NCP5662DS12R4G,ON Semiconductor,IC REG LINEAR 1.2V 2A D2PAK-5,800 - Factory Stock,$0.99750,800,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/D%C2%B2Pak  TO-263;%205%20Leads_tmb.jpg,http://www.onsemi.com/pub/Collateral/NCP5662-D.PDF,NCP5662DS25R4GOSTR-ND,NCP5662DS25R4G,ON Semiconductor,IC REG LINEAR 2.5V 2A D2PAK-5,0  Standard Lead Time 19 Weeks,$0.99750,800,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/TSOP-5_483_tmb.jpg,http://www.onsemi.com/pub/Collateral/NCP603-D.PDF,NCP603SN330T1GOSTR-ND,NCP603SN330T1G,ON Semiconductor,IC REG LINEAR 3.3V 300MA 5TSOP,12  000 - Immediate,$0.18259,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/D%C2%B2Pak  TO-263;%205%20Leads_tmb.jpg,http://www.onsemi.com/pub/Collateral/NCP630-D.PDF,NCP630AD2TGOSOS-ND,NCP630AD2TG,ON Semiconductor,IC REG LINEAR POS ADJ 3A D2PAK-5,628 - Immediate  3  150 - Factory Stock,$1.73000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SOT%E2%88%9289(3%E2%88%92LEAD)_tmb.jpg,http://www.onsemi.com/pub/Collateral/NCP785A-D.PDF,NCP785AH33T1GOSTR-ND,NCP785AH33T1G,ON Semiconductor,IC REG LINEAR 3.3V 10MA SOT89-3,0,$0.35000,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/8-SOIC_tmb.jpg,http://www.onsemi.com/pub/Collateral/LM2931-D.PDF,NCV2931AD-5.0R2GOSTR-ND,NCV2931AD-5.0R2G,ON Semiconductor,IC REG LINEAR 5V 100MA 8SOIC,0  Standard Lead Time 35 Weeks,$0.28348,2  500,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/488;318E-04;ST;3_tmb.jpg,http://www.onsemi.com/pub/Collateral/NCV4264-2-D.PDF,NCV4264-2ST33T3GOSTR-ND,NCV4264-2ST33T3G,ON Semiconductor,IC REG LINEAR 3.3V 100MA SOT223,0  Standard Lead Time 30 Weeks,$0.43400,4  000,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C_tmb.jpg,http://www.onsemi.com/pub/Collateral/NCV4274-D.PDF,NCV4274ADT50RKGOSTR-ND,NCV4274ADT50RKG,ON Semiconductor,IC REG LINEAR 5V 400MA DPAK-3,0  Standard Lead Time 23 Weeks,$0.73920,2  500,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/8-SOIC_tmb.jpg,http://www.onsemi.com/pub/Collateral/NCV8660B-D.PDF,NCV86601BD33R2GOSTR-ND,NCV86601BD33R2G,ON Semiconductor,IC REG LINEAR 3.3V 150MA 8SOIC,0,Obsolete,-,Tape & Reel (TR),Automotive   AEC-Q100,Obsolete
null,http://sharp-world.com/products/device-china/lineup/data/pdf/datasheet/pq05rd21_e.pdf,425-1596-5-ND,PQ05RD21,Sharp Microelectronics,IC REG LINEAR 5V 2A TO220-4,0,Obsolete,-,Tube,-,Obsolete
https://media.digikey.com/photos/Sharp%20Photos/PQ120DNA1ZPH_tmb.JPG,https://media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/PQxxxDNA1ZPH.pdf,425-2639-2-ND,PQ120DNA1ZPH,Sharp Microelectronics,IC REG LINEAR 12V 1A SC63,0,Obsolete,-,Tape & Reel (TR),-,Obsolete
https://media.digikey.com/Renders/Richtech%20USA%20Inc/1028;8SOP-EP-Opt2;SP;8_tmb.jpg,http://www.richtek.com/assets/product_file/RT9018A=RT9018B/DS9018AB-09.pdf,1028-1006-2-ND,RT9018B-18GSP,Richtek USA Inc.,IC REG LINEAR POS ADJ 3A 8SOP,32  500 - Immediate,$0.25143,-,Tape & Reel (TR)  Alternate Packaging,-,Not For New Designs
https://media.digikey.com/Renders/Seiko%20Instr%20Renders/SOT-89-5_tmb.jpg,http://datasheet.sii-ic.com/en/voltage_regulator/S1172_E.pdf,1662-1403-2-ND,S-1172B18-U5T1U,ABLIC U.S.A. Inc.,IC REG LINEAR 1A SOT89-5,0  Standard Lead Time 20 Weeks,$0.57000,1  000,Tape & Reel (TR)  Alternate Packaging,S-1172,Active
https://media.digikey.com/Renders/Seiko%20Instr%20Renders/SOT-89-5_tmb.jpg,http://datasheet.sii-ic.com/en/voltage_regulator/S1172_E.pdf,1662-1408-2-ND,S-1172B33-U5T1U,ABLIC U.S.A. Inc.,IC REG LINEAR 1A SOT89-5,0  Standard Lead Time 20 Weeks,$0.57000,1  000,Tape & Reel (TR)  Alternate Packaging,S-1172,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC_tmb.jpg,https://www.semtech.com/uploads/documents/sc1565.pdf,SC1565IS-2.5TR-ND,SC1565IS-2.5TRT,Semtech Corporation,IC REG LINEAR 2.5V 1.5A 8SO,2  500 - Immediate,$0.86400,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Semtech%20Renders/600;8SOIC-EDP-3.9;;8_tmb.jpg,https://www.semtech.com/uploads/documents/sc4215h.pdf,SC4215HSETR-ND,SC4215HSETRT,Semtech Corporation,IC REG LINEAR POS ADJ 2A 8SOIC,0,$0.75600,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Photos/Exar%20Corporations/SPX29152T5-L_tmb.jpg,https://www.exar.com/content/document.ashx?id=608,SPX29152T5-L/TR-ND,SPX29152T5-L/TR,Exar Corporation,IC REG LIN POS ADJ 1.5A TO263-5,0,$1.27400,500  Non-Stock,Tape & Reel (TR),-,Active
https://media.digikey.com/Renders/STMicro%20Renders/497;SOT323-5;;5_tmb.jpg,http://www.st.com/content/ccc/resource/technical/document/datasheet/0d/ba/9a/6e/e5/7e/4b/68/CD00151464.pdf/files/CD00151464.pdf/jcr:content/translations/en.CD00151464.pdf,497-5815-2-ND,STLQ50C18R,STMicroelectronics,IC REG LINEAR 1.8V 50MA SOT323-5,0  Standard Lead Time 12 Weeks,$0.33495,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/renders/Toshiba%20Renders/TO-92%20PKG_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Toshiba%20PDFs/TA78LyyyAP.pdf,TA78L005AP(TE6FM-ND,TA78L005AP(TE6  F  M,Toshiba Semiconductor and Storage,IC REG LINEAR 150MA LSTM,0,Obsolete,-,Bulk,*,Obsolete
https://media.digikey.com/Renders/Toshiba%20Renders/Pkg%20TA48L0xxF_tmb.jpg,http://toshiba.semicon-storage.com/info/docget.jsp?did=18355&prodName=TA78L09F,TA78L09F(TE12LF)TR-ND,TA78L09F(TE12L  F),Toshiba Semiconductor and Storage,IC REG LINEAR 9V 150MA PW-MINI,0,Active,-,Tape & Reel (TR),-,Active
https://media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT223;Z;4_tmb.jpg,http://www.nxp.com/documents/data_sheet/TDA3664.pdf,568-3309-2-ND,TDA3664/N1  135,NXP USA Inc.,IC REG LINEAR 5V 100MA SOT223,24  000 - Immediate,$0.55440,-,Tape & Reel (TR)  Alternate Packaging,-,Last Time Buy
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-6%20PKG_tmb.jpg,null,974-1046-2-ND,TK11250CMCL-GH,AKM Semiconductor Inc.,IC REG LINEAR 5V 300MA SOT23L-6,0,Obsolete,-,Tape & Reel (TR),-,Obsolete
https://media.digikey.com/photos/Texas%20Instr%20Photos/296-SOT-223-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tl1963a.pdf,296-25119-2-ND,TL1963ADCQR,Texas Instruments,IC REG LIN POS ADJ 1.5A SOT223-6,5  000 - Immediate,$1.40448,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/UA7812CKCSE3_tmb.jpg,http://www.ti.com/lit/ds/symlink/tl783.pdf,296-20687-5-ND,TL783CKCSE3,Texas Instruments,IC REG LIN POS ADJ 700MA TO220-3,10  451 - Immediate,$1.99000,1,Tube,-,Active
https://media.digikey.com/Renders/Infineon%20Renders/SCT-595_tmb.jpg,https://www.infineon.com/dgdl/Infineon-TLE4250-2G-DS-v01_00-EN.pdf?fileId=5546d46259d9a4bf0159f9180c1e39fc,TLE42502GHTSA1TR-ND,TLE42502GHTSA1,Infineon Technologies,IC REG LIN POS ADJ 50MA SCT595-5,3  000 - Immediate,$0.34800,3  000,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC_tmb.jpg,https://www.infineon.com/dgdl/Infineon-TLE4267-DS-v02_51-EN.pdf?fileId=5546d46259d9a4bf0159f967db593e49,TLE4267GMXUMA1TR-ND,TLE4267GMXUMA1,Infineon Technologies,IC REG LINEAR 5V 400MA 14DSO,2  500 - Immediate,$1.07532,2  500,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC_tmb.jpg,https://www.infineon.com/dgdl/Infineon-TLE42694-DS-v01_30-EN.pdf?fileId=5546d46259d9a4bf0159f97a31993e65,TLE42694GMXUMA2TR-ND,TLE42694GMXUMA2,Infineon Technologies,IC REG LINEAR 100MA 14DSO,0  Standard Lead Time 20 Weeks,$0.74759,2  500,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC_tmb.jpg,https://www.infineon.com/dgdl/Infineon-TLE4269-DS-v02_50-EN.pdf?fileId=5546d46259d9a4bf0159f96807553e57,TLE4269GMXUMA1TR-ND,TLE4269GMXUMA1,Infineon Technologies,IC REG LINEAR 5V 150MA 14DSO,2  500 - Immediate,$1.01422,-,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Not For New Designs
https://media.digikey.com/Photos/Infineon%20Photos/TLE4276G%20V10_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/TLE_4270.pdf,TLE4270GNTMA1TR-ND,TLE4270GNTMA1,Infineon Technologies,IC REG LINEAR 5V 650MA P-TO263-5,0,Obsolete,-,Tape & Reel (TR),-,Obsolete
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-263-8_tmb.jpg,https://www.infineon.com/dgdl/Infineon-TLE4271-2-DS-v02_70-EN.pdf?fileId=5546d46259d9a4bf0159f97a56393e6f,TLE42712GATMA1TR-ND,TLE42712GATMA1,Infineon Technologies,IC REG LINEAR 5V 550MA TO263-7,3  000 - Immediate,$1.56555,1  000,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Photos/Infineon%20Photos/TLE4276G%20V10_tmb.jpg,https://www.infineon.com/dgdl/Infineon-TLE4275V33-DS-v01_20-EN.pdf?fileId=5546d46258fc0bc101595f8ea6971fb1,TLE4275GV33ATMA1TR-ND,TLE4275GV33ATMA1,Infineon Technologies,IC REG LINEAR 3.3V 400MA TO263-5,0  Standard Lead Time 16 Weeks,$1.26307,1  000,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Renders/Infineon%20Renders/TO-252-5  %20DPak_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/TLE4276_rev2.7_2007-10-23.pdf,TLE4276DVATMA1TR-ND,TLE4276DVATMA1,Infineon Technologies,IC REG LIN POS ADJ 400MA TO252-5,0,Discontinued at Digi-Key,-,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Discontinued at Digi-Key
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC_tmb.jpg,https://www.infineon.com/dgdl/Infineon-TLE4278G-DS-v01_40-EN.pdf?fileId=5546d46258fc0bc101595f8e7fcd1f9f,TLE4278GXUMA1TR-ND,TLE4278GXUMA1,Infineon Technologies,IC REG LINEAR 5V 200MA 14DSO,0,Discontinued at Digi-Key,-,Tape & Reel (TR),Automotive   AEC-Q100,Discontinued at Digi-Key
https://media.digikey.com/Renders/Infineon%20Renders/448;P_PG-DSO-20-12;;20_tmb.jpg,https://www.infineon.com/dgdl/Infineon-TLE4471G-DS-v01_60-EN.pdf?fileId=5546d46258fc0bc101595fa0cc211fd6,TLE4471GAUMA1TR-ND,TLE4471GAUMA1,Infineon Technologies,IC REG LINEAR POS ADJ DSO-20,800 - Immediate,$2.59811,800,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-TSSOP%20(0.173  %204.40mm%20Width)_tmb.jpg,http://www.ti.com/lit/ds/symlink/tlv2217.pdf,296-12368-2-ND,TLV2217-33PWR,Texas Instruments,IC REG LINEAR 3.3V 500MA 20TSSOP,0  Standard Lead Time 8 Weeks,$0.40600,2  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/20-TSSOP-wide_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps701.pdf,296-27039-2-ND,TPS70151PWPR,Texas Instruments,IC REG LINEAR 3.3V/1.8V 20HTSSOP,4  000 - Immediate,$1.99500,2  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/20-TSSOP-wide_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps702.pdf,296-8017-5-ND,TPS70245PWP,Texas Instruments,IC REG LINEAR 3.3V/1.2V 20HTSSOP,251 - Immediate,$5.96000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/20-TSSOP-wide_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps702.pdf,296-8019-5-ND,TPS70251PWP,Texas Instruments,IC REG LINEAR 3.3V/1.8V 20HTSSOP,1  038 - Immediate,$5.96000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/20-TSSOP-wide_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps702.pdf,296-8020-5-ND,TPS70258PWP,Texas Instruments,IC REG LINEAR 3.3V/2.5V 20HTSSOP,121 - Immediate,$5.96000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP.%20Exposed%20Pad_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps703.pdf,296-27040-2-ND,TPS70302PWPR,Texas Instruments,IC REG LINEAR POS ADJ 24HTSSOP,2  000 - Immediate,$3.12550,2  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP.%20Exposed%20Pad_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps704.pdf,296-41766-2-ND,TPS70402PWPR,Texas Instruments,IC REG LINEAR POS ADJ 24HTSSOP,2  000 - Immediate,$3.12550,2  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP.%20Exposed%20Pad_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps704.pdf,296-8027-5-ND,TPS70445PWP,Texas Instruments,IC REG LINEAR 3.3V/1.2V 24HTSSOP,547 - Immediate,$6.71000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SC70_5-pins_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps715.pdf,296-12957-2-ND,TPS71501DCKR,Texas Instruments,IC REG LIN POS ADJ 50MA SC70-5,18  000 - Immediate,$0.36960,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps72.pdf,296-1360-2-ND,TPS7201QDR,Texas Instruments,IC REG LIN POS ADJ 250MA 8SOIC,2  500 - Immediate,$0.92205,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
