https://media.digikey.com/Renders/Vishay%20Semi%20Renders/DO-219AB_tmb.jpg,http://www.vishay.com/docs/85153/bzd27series.pdf,BZD27C18P-HE3-08GITR-ND,BZD27C18P-HE3-08,Vishay Semiconductor Diodes Division,DIODE ZENER 800MW SMF DO219,3  000 - Immediate,$0.14989,3  000,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q101   BZD27C,Active
https://media.digikey.com/Photos/Taiwan%20Semi%20photos/MFG_DO-219AB_tmb.jpg,http://www.taiwansemi.com/products/datasheet/BZD27C%20SERIES_Z1706.pdf,BZD27C47PRVGTR-ND,BZD27C47P RVG,Taiwan Semiconductor Corporation,DIODE ZENER 47V 1W SUB SMA,6  000 - Immediate,$0.10886,3  000,Tape & Reel (TR),-,Active
https://media.digikey.com/Photos/Taiwan%20Semi%20photos/MFG_DO-219AB_tmb.jpg,http://www.taiwansemi.com/products/datasheet/BZD27C%20SERIES_Z1706.pdf,BZD27C43PRVGTR-ND,BZD27C43P RVG,Taiwan Semiconductor Corporation,DIODE ZENER 43V 1W SUB SMA,12  000 - Immediate,$0.10886,3  000,Tape & Reel (TR),-,Active
https://media.digikey.com/Photos/Taiwan%20Semi%20photos/MFG_DO-219AB_tmb.jpg,http://www.taiwansemi.com/products/datasheet/BZD27C%20SERIES_Z1706.pdf,BZD27C47PRVGTR-ND,BZD27C47P RVG,Taiwan Semiconductor Corporation,DIODE ZENER 47V 1W SUB SMA,6  000 - Immediate,$0.10886,3  000,Tape & Reel (TR),-,Active
https://media.digikey.com/Photos/Taiwan%20Semi%20photos/MFG_DO-219AB_tmb.jpg,http://www.taiwansemi.com/products/datasheet/BZD27C%20SERIES_Z1706.pdf,BZD27C75PRVGTR-ND,BZD27C75P RVG,Taiwan Semiconductor Corporation,DIODE ZENER 74.5V 1W SUB SMA,0  Standard Lead Time 23 Weeks,$0.10886,3  000,Tape & Reel (TR),-,Active
https://media.digikey.com/Photos/Taiwan%20Semi%20photos/MFG_DO-219AB_tmb.jpg,http://www.taiwansemi.com/products/datasheet/BZD27C%20SERIES_Z1706.pdf,BZD27C16PRHG-ND,BZD27C16P RHG,Taiwan Semiconductor Corporation,DIODE ZENER 16.2V 1W SUB SMA,0  Standard Lead Time 21 Weeks,$0.09374,10  000  Non-Stock,Tape & Reel (TR),-,Active
https://media.digikey.com/Photos/Taiwan%20Semi%20photos/MFG_DO-219AB_tmb.jpg,http://www.taiwansemi.com/products/datasheet/BZD27C%20SERIES_Z1706.pdf,BZD27C10PHRHG-ND,BZD27C10PHRHG,Taiwan Semiconductor Corporation,DIODE ZENER 10V 1W SUB SMA,0  Standard Lead Time 21 Weeks,$0.09653,10  000  Non-Stock,Tape & Reel (TR),Automotive   AEC-Q101,Active
https://media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/SOD-123F_tmb.jpg,https://industrial.panasonic.com/content/data/SC/ds/ds4/DZ2W02400L_E.pdf,DZ2W02400LTR-ND,DZ2W02400L,Panasonic Electronic Components,DIODE ZENER 2.4V 1W MINI2,6  000 - Immediate,$0.14713,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Photos/Microsemi%20Photos/Military  %20MIL-PRF-19500%20Axial_tmb.JPG,https://media.digikey.com/pdf/Data%20Sheets/MA-Com%20Technology%20PDFs/1N4099-1_4135-1_1N4614-1_4627-1.pdf,1657-1062-ND,JANTX1N4614-1,M/A-Com Technology Solutions,DIODE ZENER 1.8V 500MW DO35,134 - Immediate,$7.61000,1,Bulk,Military   MIL-PRF-19500/435,Active
https://media.digikey.com/Photos/Fairchild%20Semi%20Photos/1N5229BFS_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5263B-D.PDF,1N5227BTRFSTR-ND,1N5227BTR,ON Semiconductor,DIODE ZENER 3.6V 500MW DO35,40  000 - Immediate  140  000 - Factory Stock,$0.02270,5  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Photos/Fairchild%20Semi%20Photos/1N5229BFS_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5263B-D.PDF,1N5232BFSTR-ND,1N5232BTR,ON Semiconductor,DIODE ZENER 5.6V 500MW DO35,15  000 - Immediate,$0.02270,5  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Vishay%20Semi%20Renders/DO-204AH  %20DO-35_tmb.jpg,http://www.vishay.com/docs/85588/1n5221.pdf,1N5236B-TAPGITB-ND,1N5236B-TAP,Vishay Semiconductor Diodes Division,DIODE ZENER 7.5V 500MW DO35,20  000 - Immediate,$0.02520,10  000,Tape & Box (TB)  Alternate Packaging,Automotive   AEC-Q101,Active
https://media.digikey.com/Renders/Central%20Semiconductor%20Corp/DO-35_Axial_tmb.jpg,https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=1N5221B-5281B.PDF,1N5273BTR-ND,1N5273B TR,Central Semiconductor Corp,DIODE ZENER 120V 500MW DO35,10  000 - Immediate  20  000 - Factory Stock,$0.22400,-,Tape & Reel (TR)  Alternate Packaging,-,Last Time Buy
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5333BRLGOSTR-ND,1N5333BRLG,ON Semiconductor,DIODE ZENER 3.3V 5W AXIAL,0  Standard Lead Time 33 Weeks,$0.13548,4  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5337BGOS-ND,1N5337BG,ON Semiconductor,DIODE ZENER 4.7V 5W AXIAL,3  130 - Immediate  22  000 - Factory Stock,$0.46000,1,Bulk  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Micro%20Commercial%20Renders/353;DO15;;2_tmb.jpg,http://www.mccsemi.com/up_pdf/1N5338B-1N5388B(DO-15).pdf,1N5344BTPMSTR-ND,1N5344B-TP,Micro Commercial Co,DIODE ZENER 8.2V 5W DO15,8  000 - Immediate,$0.13514,4  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5349BRLGOSTR-ND,1N5349BRLG,ON Semiconductor,DIODE ZENER 12V 5W AXIAL,4  000 - Immediate,$0.13306,4  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5350BRLGOSTR-ND,1N5350BRLG,ON Semiconductor,DIODE ZENER 13V 5W AXIAL,4  000 - Immediate,$0.13306,4  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Micro%20Commercial%20Renders/353;DO15;;2_tmb.jpg,http://www.mccsemi.com/up_pdf/1N5338B-1N5388B(DO-15).pdf,1N5351BTPMSTR-ND,1N5351B-TP,Micro Commercial Co,DIODE ZENER 14V 5W DO15,0  Standard Lead Time 8 Weeks,$0.13514,4  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5352BGOS-ND,1N5352BG,ON Semiconductor,DIODE ZENER 15V 5W AXIAL,2  297 - Immediate,$0.47000,1,Bulk  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5354BGOS-ND,1N5354BG,ON Semiconductor,DIODE ZENER 17V 5W AXIAL,3  798 - Immediate  21  000 - Factory Stock,$0.50000,1,Bulk  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5355BRLGOSTR-ND,1N5355BRLG,ON Semiconductor,DIODE ZENER 18V 5W AXIAL,8  000 - Immediate,$0.13306,4  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Micro%20Commercial%20Renders/353;DO15;;2_tmb.jpg,http://www.mccsemi.com/up_pdf/1N5338B-1N5388B(DO-15).pdf,1N5359BTPMSTR-ND,1N5359B-TP,Micro Commercial Co,DIODE ZENER 24V 5W DO15,4  000 - Immediate,$0.13514,4  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5360BRLGOSTR-ND,1N5360BRLG,ON Semiconductor,DIODE ZENER 25V 5W AXIAL,8  000 - Immediate  12  000 - Factory Stock,$0.13392,4  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5363BGOS-ND,1N5363BG,ON Semiconductor,DIODE ZENER 30V 5W AXIAL,3  024 - Immediate  15  000 - Factory Stock,$0.48000,1,Bulk  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5365BGOS-ND,1N5365BG,ON Semiconductor,DIODE ZENER 36V 5W AXIAL,4  959 - Immediate  25  000 - Factory Stock,$0.47000,1,Bulk  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5366BRLGOSTR-ND,1N5366BRLG,ON Semiconductor,DIODE ZENER 39V 5W AXIAL,4  000 - Immediate,$0.13548,4  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5367BGOS-ND,1N5367BG,ON Semiconductor,DIODE ZENER 43V 5W AXIAL,4  018 - Immediate  12  000 - Factory Stock,$0.45000,1,Bulk  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5333B-D.PDF,1N5372BGOS-ND,1N5372BG,ON Semiconductor,DIODE ZENER 62V 5W AXIAL,2  983 - Immediate  15  000 - Factory Stock,$0.49000,1,Bulk  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL_tmb.jpg,http://www.onsemi.com/pub/Collateral/1N5913B-D.PDF,1N5927BGOS-ND,1N5927BG,ON Semiconductor,DIODE ZENER 12V 3W AXIAL,4  433 - Immediate  18  000 - Factory Stock,$0.47000,1,Bulk  Alternate Packaging,-,Active
null,https://www.microsemi.com/document-portal/doc_download/131822-lds-0288-1-datasheet,1N746AUR-1-ND,1N746AUR-1,Microsemi Corporation,ZENER DIODE,0  Standard Lead Time 13 Weeks,$2.95261,329  Non-Stock,-,*,Active
https://media.digikey.com/Photos/Microsemi%20Photos/DO-204AH  %20DO-35  %20Axial_tmb.jpg,https://www.microsemi.com/document-portal/doc_download/131821-lds-0288-datasheet,1N748A-1-ND,1N748A-1,Microsemi Corporation,DIODE ZENER 3.9V 500MW DO35,358 - Immediate,$3.06000,1,Bulk,-,Active
https://media.digikey.com/Renders/Central%20Semiconductor%20Corp/DO-35_Axial_tmb.jpg,https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=1N746A-759A.PDF,1N751ACSTR-ND,1N751A TR,Central Semiconductor Corp,DIODE ZENER 5.1V 500MW DO35,20  000 - Immediate  70  000 - Factory Stock,$0.08138,10  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Photos/Microsemi%20Photos/Military  %20MIL-PRF-19500%20Axial_tmb.JPG,https://media.digikey.com/pdf/Data%20Sheets/MA-Com%20Technology%20PDFs/1N746-59_1N4370A-72A.pdf,1657-1125-ND,JANTX1N756A-1,M/A-Com Technology Solutions,DIODE ZENER 8.2V 500MW DO35,153 - Immediate,$5.59000,1,Bulk,Military   MIL-PRF-19500/127,Active
https://media.digikey.com/Photos/Microsemi%20Photos/DO-204AH  %20DO-35  %20Axial_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Microsemi%20PDFs/1N821_1N829A-1_DO-35.pdf,1N825A-ND,1N825A,Microsemi Corporation,DIODE ZENER 6.2V 500MW DO35,196 - Immediate,$7.06000,1,Bulk,-,Active
https://media.digikey.com/Photos/Microsemi%20Photos/DO-204AH  %20DO-35  %20Axial_tmb.jpg,https://www.microsemi.com/document-portal/doc_download/5912-1n935-938b-datasheet,1N938B-ND,1N938B,Microsemi Corporation,DIODE ZENER 9V 500MW DO35,96 - Immediate,$11.81000,1,Bulk,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/DO-214AC  SMA_403D%E2%88%9202_tmb.jpg,https://www.onsemi.com/pub/Collateral/1SMA5913BT3-D.PDF,1SMA5918BT3GOSTR-ND,1SMA5918BT3G,ON Semiconductor,DIODE ZENER 5.1V 1.5W SMA,0  Standard Lead Time 45 Weeks,$0.11085,5  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/DO-214AC  SMA_403D%E2%88%9202_tmb.jpg,https://www.onsemi.com/pub/Collateral/1SMA5913BT3-D.PDF,1SMA5927BT3GOSTR-ND,1SMA5927BT3G,ON Semiconductor,DIODE ZENER 12V 1.5W SMA,30  000 - Immediate,$0.10121,5  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/DO-214AC  SMA_403D%E2%88%9202_tmb.jpg,https://www.onsemi.com/pub/Collateral/1SMA5913BT3-D.PDF,1SMA5931BT3GOSTR-ND,1SMA5931BT3G,ON Semiconductor,DIODE ZENER 18V 1.5W SMA,0  Standard Lead Time 7 Weeks,$0.10121,5  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/DO-214AC  SMA_403D%E2%88%9202_tmb.jpg,https://www.onsemi.com/pub/Collateral/1SMA5913BT3-D.PDF,1SMA5937BT3GOSTR-ND,1SMA5937BT3G,ON Semiconductor,DIODE ZENER 33V 1.5W SMA,5  000 - Immediate,$0.10121,5  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/DO-214AA_SMB403C_tmb.jpg,https://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF,1SMB5918BT3GOSTR-ND,1SMB5918BT3G,ON Semiconductor,DIODE ZENER 5.1V 3W SMB,0  Standard Lead Time 33 Weeks,$0.11530,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/DO-214AA_SMB403C_tmb.jpg,https://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF,1SMB5921BT3GOSTR-ND,1SMB5921BT3G,ON Semiconductor,DIODE ZENER 6.8V 3W SMB,2  500 - Immediate,$0.10527,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Photos/Microsemi%20Photos/2EZ19D5_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Microsemi%20PDFs/2EZ3.6D5-2EZ200DS  e3.pdf,2EZ14D5E3/TR12-ND,2EZ14D5E3/TR12,Microsemi Corporation,DIODE ZENER 14V 2W DO204AL,0,$0.70875,4  000  Non-Stock,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Vishay%20Semi%20Renders/DO-219AB_tmb.jpg,http://www.vishay.com/docs/85153/bzd27series.pdf,BZD27C120P-E3-08GITR-ND,BZD27C120P-E3-08,Vishay Semiconductor Diodes Division,DIODE ZENER 800MW SMF DO219,0  Standard Lead Time 43 Weeks,$0.12128,3  000,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q101   BZD27C,Active
https://media.digikey.com/Renders/Vishay%20Semi%20Renders/112;DO214AC  SMA;;2_tmb.jpg,http://www.vishay.com/docs/86138/bzg03c-m-series.pdf,BZG03C20-M3-08GITR-ND,BZG03C20-M3-08,Vishay Semiconductor Diodes Division,DIODE ZENER 20V 1.25W DO214AC,1  500 - Immediate,$0.19635,1  500,Tape & Reel (TR)  Alternate Packaging,BZG03C-M,Active
https://media.digikey.com/Renders/Vishay%20Semi%20Renders/112;DO214AC  SMA;;2_tmb.jpg,http://www.vishay.com/docs/86138/bzg03c-m-series.pdf,BZG03C24-M3-08GITR-ND,BZG03C24-M3-08,Vishay Semiconductor Diodes Division,DIODE ZENER 24V 1.25W DO214AC,1  500 - Immediate,$0.19635,1  500,Tape & Reel (TR)  Alternate Packaging,BZG03C-M,Active
https://media.digikey.com/Renders/Vishay%20Semi%20Renders/112;DO214AC  SMA;;2_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/BZG03C_Series.pdf,BZG03C240TR3-ND,BZG03C240TR3,Vishay Semiconductor Diodes Division,DIODE ZENER 1.25W DO214AC,0,Obsolete,-,Tape & Reel (TR),Automotive   AEC-Q101,Obsolete
https://media.digikey.com/Renders/Diodes%20Renders/31;%20SOD-123;%20;%202_tmb.jpg,https://www.diodes.com/assets/Datasheets/ds18004.pdf,BZT52C15-FDITR-ND,BZT52C15-7-F,Diodes Incorporated,DIODE ZENER 15V 500MW SOD123,213  000 - Immediate,$0.04106,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Diodes%20Renders/SOD-523_tmb.jpg,https://www.diodes.com/assets/Datasheets/ds30502.pdf,BZT52C2V0T-7DITR-ND,BZT52C2V0T-7,Diodes Incorporated,DIODE ZENER 2V 300MW SOD523,6  000 - Immediate,$0.04106,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Diodes%20Renders/31;%20SOD-123;%20;%202_tmb.jpg,https://www.diodes.com/assets/Datasheets/ds18004.pdf,BZT52C5V1-FDITR-ND,BZT52C5V1-7-F,Diodes Incorporated,DIODE ZENER 5.1V 500MW SOD123,165  000 - Immediate,$0.04106,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Diodes%20Renders/31;%20SOD-123;%20;%202_tmb.jpg,https://www.diodes.com/assets/Datasheets/ds18004.pdf,BZT52C5V1-FDITR-ND,BZT52C5V1-7-F,Diodes Incorporated,DIODE ZENER 5.1V 500MW SOD123,165  000 - Immediate,$0.04106,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/NXP%20Semi%20Photos/568-LLDS(SOD80C)_tmb.jpg,https://assets.nexperia.com/documents/data-sheet/BZV55_SER.pdf,BZV55-C2V4  135-ND,BZV55-C2V4  135,Nexperia USA Inc.,DIODE ZENER 2.4V 500MW SOD80C,0  Standard Lead Time 6 Weeks,$0.02730,10  000  Non-Stock,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/NXP%20Semi%20Renders/SC-76  SOD-323_tmb.jpg,https://assets.nexperia.com/documents/data-sheet/BZX384_SERIES.pdf,1727-3657-2-ND,BZX384-B43  115,Nexperia USA Inc.,DIODE ZENER 43V 300MW SOD323,6  000 - Immediate,$0.05422,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/NXP%20Semi%20Renders/SC-76  SOD-323_tmb.jpg,https://assets.nexperia.com/documents/data-sheet/BZX384_SERIES.pdf,1727-3670-2-ND,BZX384-B7V5  115,Nexperia USA Inc.,DIODE ZENER 7.5V 300MW SOD323,0  Standard Lead Time 27 Weeks,$0.05422,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
